,logFC,AveExpr,t,P.Value,adj.P.Val,B
CTB-36H16.2,1.2288018782018093,-1.7728202754076512,10.895287474470228,9.326532794926455e-26,1.3267389261193607e-25,46.96587181952602
PEX26,0.33162015697098113,4.571037703558626,10.893455188495473,9.489929422216994e-26,1.3498830211322922e-25,46.149457217448216
ORC1,1.0149812619395504,1.7836768853532932,10.887513191924146,1.0039625681769452e-25,1.4277573185829515e-25,46.52185077578325
MAGIX,1.0834556726939246,1.449209871330157,10.887458961000215,1.0044785494911005e-25,1.4283855664614119e-25,46.57470078020411
XIAP,0.5410891630580767,4.71295353022678,10.883696053017147,1.040931425327495e-25,1.4796755644961813e-25,46.050873224782556
PTGES2,0.48714070913474306,4.69502523071664,10.876700696469747,1.112224596416992e-25,1.5809014701453252e-25,45.98585253561885
ADRB1,1.7837590120964475,-1.73374376801444,10.869997516214918,1.1850833115416504e-25,1.6840887844980912e-25,46.72540059156737
DIS3L,0.44049724043653304,3.431224046718969,10.868326782876526,1.2039689624185452e-25,1.7106740454502982e-25,46.0413572939828
PLA2G15,0.5813774515142351,3.9130086458116966,10.852852337945384,1.3937239618903529e-25,1.9795590801050566e-25,45.825391113966525
PPP1R14A,1.0779199221375428,0.8489902166160831,10.848767412719956,1.4485880588515132e-25,2.0571810203434722e-25,46.29521613359026
PIGR,2.391648914121735,0.0121494414536384,10.828972631917459,1.7463708691908057e-25,2.4791562265316e-25,46.202654406517254
MCF2L-AS1,1.9289794561217055,-2.250502293384301,10.826095372855761,1.7944412455318529e-25,2.5470214345687e-25,46.350384642299204
RN7SL832P,1.2050550500558592,-2.675730612540598,10.82466333378923,1.818853756746308e-25,2.5814820629818e-25,46.36604026662462
MED1,0.43437882981212805,4.038575354097749,10.823614511666593,1.8369423828815565e-25,2.6069628405339415e-25,45.536671921357964
VSTM2L,1.8648840687582382,-1.521342979071946,10.81865861948271,1.9248604738421387e-25,2.7313321689796256e-25,46.22873856475365
GYLTL1B,1.468768886627402,2.257275649100442,10.809858451649866,2.091395613536092e-25,2.9663295043278675e-25,45.70993310700241
SIAH1,0.47727643551138277,3.531248373973918,10.805783696498795,2.1732783216461046e-25,3.0822406496737586e-25,45.438633454301055
ZNF192P1,1.371162498744277,-2.927271020985155,10.803876033612749,2.2126994308449596e-25,3.137687021695494e-25,46.18841272922419
UBA6,0.5946781840481448,4.762778308512434,10.795533424726125,2.393606999770733e-25,3.393220440788635e-25,45.222145996660316
MFSD5,0.691321291328574,4.501700057316832,10.793408532794158,2.4419849250221133e-25,3.4610371024963634e-25,45.21498918989988
CTC-471F3.5,1.2212908320622897,-2.543365082502791,10.793085039218482,2.4494346514175346e-25,3.4713400144196517e-25,46.06184200734027
REEP5,0.47133285946188863,6.180706136581149,10.782348863961435,2.709903246553627e-25,3.8396280761497104e-25,45.09785930249956
C1orf101,1.1911532355267358,-2.7730004457807236,10.779264404675747,2.789695739457871e-25,3.9523941035955576e-25,45.948311272977236
SLC30A1,0.659119190254216,4.085692921594825,10.776462907917812,2.8641877314149522e-25,4.057634422680965e-25,45.09066691321331
SUOX,0.6402106196003983,3.715145781317119,10.774539495112588,2.9164716051482596e-25,4.131095745090415e-25,45.11869540432667
ZNF257,1.6772224709939332,-1.3969788537184262,10.773754921864711,2.938069684049727e-25,4.161382530642807e-25,45.80004220938058
CEP128,0.8664391372951556,1.043542107427738,10.768399941855963,3.089785627539676e-25,4.375945840563366e-25,45.51784790922696
ABTB2,0.8560492023056849,1.6968825239171974,10.766520812601495,3.1448479235685093e-25,4.453273100715355e-25,45.40282092733145
NUP188,0.592825993617426,4.947649667974195,10.751526478949467,3.6205767765122815e-25,5.12542227254574e-25,44.80559933792653
PLD3,0.5705337192334614,6.825188758480258,10.750526256612904,3.6547407927965515e-25,5.173405607042379e-25,44.81439253731826
CALB2,2.1407041915462006,-2.0726935278819445,10.74878191688681,3.7150887745169367e-25,5.258443421321332e-25,45.61608850446636
ENDOG,0.6464297599816224,2.4372091944911993,10.74697223438419,3.778743178195975e-25,5.348148389641733e-25,45.08925374304815
MIF-AS1,0.8435981822210851,0.3460273325846371,10.746945833246354,3.779679790475586e-25,5.349080656417912e-25,45.4025704050692
LRRC34,1.1335540898627952,-0.736132538223903,10.729862812473467,4.436694452576168e-25,6.277516586689224e-25,45.341302916226034
TGFBRAP1,0.3513830755908325,3.9180956066896706,10.727891317366671,4.519467248723283e-25,6.393222558884097e-25,44.65685413212527
ATG4C,0.5588512973226705,2.1472014311924417,10.722809256229755,4.739974372316906e-25,6.704658392296868e-25,44.91791802200256
TTLL1,0.5675478780431145,1.5743454012455254,10.72167438006817,4.790656622304165e-25,6.77535219409863e-25,45.004770836245164
SRI,0.46271290897016293,5.590779836156277,10.715738424686771,5.0646473852153655e-25,7.162326834918453e-25,44.46829283912113
FSTL3,1.1588698109122424,3.440873139178727,10.707020780561221,5.495472636451149e-25,7.769308199924729e-25,44.5324696306983
TM2D1,0.46095572445850674,3.2209440725787215,10.70660475834186,5.516918279027385e-25,7.799054433818588e-25,44.56673023665769
PBLD,0.6986773508615022,1.1263186650408055,10.703787518569548,5.664347660279621e-25,8.006881567082981e-25,44.90502649619189
NEURL2,1.0888227792948588,-0.7598378827672667,10.700020941735932,5.867584551209148e-25,8.292950496190516e-25,45.06583026277741
HRNR,1.633140575712431,-3.3594927201541736,10.697794752078527,5.991092249915823e-25,8.466888357010783e-25,45.22887894091332
RP11-801F7.1,1.8740107088230387,-3.2979348687692935,10.694821561935148,6.1600773309907445e-25,8.705066695270107e-25,45.19730104856345
AP5S1,0.4730324608803542,2.6513865089168904,10.691355241180796,6.363072657273449e-25,8.991267853648196e-25,44.53151534815966
RP11-27I1.4,1.1487960121959497,-1.753696053643715,10.677229045279928,7.261322462812786e-25,1.0255259278086125e-24,44.92859028451397
AC074183.3,1.2152878702599863,-3.1656539791465392,10.663712504690322,8.238317140270681e-25,1.1630814200747436e-24,44.900397801305985
MYH11,1.7736651093056337,4.328008289875102,10.662848383245608,8.305038797874894e-25,1.1724151514060296e-24,44.011875937931556
TIMM23B,0.6316577070558058,1.879004887236694,10.660838318148862,8.462325087970625e-25,1.1943563171384515e-24,44.39000561679748
KTI12,0.5395768923694253,2.1074503441570163,10.655819811610959,8.868047275312677e-25,1.2514356324359783e-24,44.30340287433126
IFITM10,1.3576311388234776,3.1124796719721957,10.653563106036836,9.056729819736135e-25,1.2778746341211157e-24,44.09440822678452
PREP,0.40002485955442335,4.591226879220171,10.650293098092723,9.337226907339061e-25,1.3172587135201561e-24,43.878561472194164
INMT,1.3101710799998116,-0.21350940345951674,10.650239713900786,9.341876961464143e-25,1.3178181316131658e-24,44.55957708224276
TTLL12,0.5316589588647656,5.074212707411698,10.649844586266182,9.376366288976571e-25,1.32258645631317e-24,43.85846151452031
WNT10A,1.8784156779142576,0.3961228251515083,10.645994841274941,9.719083291540183e-25,1.3708280529992224e-24,44.46004712198752
METRN,0.9466195439553522,2.013317064515671,10.640553635250303,1.0224786292861492e-24,1.4419435945098559e-24,44.17890592247457
SCRN2,0.5827307575689873,4.206687989893743,10.640023343991372,1.0275446703310583e-24,1.4489817766768171e-24,43.8107953708454
LLGL2,1.0260204322777584,5.153846971673008,10.6383582847455,1.0436140242995631e-24,1.47142620509074e-24,43.751060688388755
KCNH4,1.5390690549628974,-2.8480095091905286,10.638287593728126,1.044301750781927e-24,1.4722880015601926e-24,44.64423549732905
RBM17,0.36930315234843025,5.582617605613937,10.632296828136747,1.1042483467636207e-24,1.5563465092383867e-24,43.694512135422066
KLHL25,0.7740105394535983,2.245692184091433,10.613989513117803,1.3094340799989226e-24,1.844998370259097e-24,43.89148918545815
EFCAB10,1.1983803900731465,-2.8057516863240894,10.613602883037082,1.3141526118546101e-24,1.851511259817413e-24,44.41349304195453
ALKBH3,0.5141209201604156,2.7428880142230168,10.608722086720858,1.3751907005572539e-24,1.9372242855614042e-24,43.74927135117111
RP11-61K9.3,0.868198537443156,0.44255873061494283,10.606857942466574,1.3992388336436792e-24,1.970812281825093e-24,44.09336810785294
MAP10,1.2394610321844874,-0.7086431542971945,10.606321397583905,1.4062375009110876e-24,1.9805248924363897e-24,44.19480965294252
PPAN,0.5496485203817674,4.263133052413286,10.605938777346262,1.4112495973913087e-24,1.9874384284034913e-24,43.49091001135581
CCL21,2.4620454115474533,-1.3012601181134509,10.602802538723976,1.45300649333581e-24,2.045944544387617e-24,44.207373988562
ERCC6,0.49911581641131875,2.6898147056588524,10.591985637584742,1.6066602938302923e-24,2.2619699126144125e-24,43.60498470185221
RP11-101E13.5,0.5393540445216602,2.191198595605907,10.58435936356485,1.724582640303103e-24,2.4272791281838266e-24,43.628207370441345
PLA2G2A,2.3833636132152853,1.3153067353613563,10.580758837969494,1.783203361237035e-24,2.509418373453916e-24,43.740090055170555
RPS10L,1.203490365360266,-3.3087295349952295,10.56869409353551,1.994428104109489e-24,2.805844435333333e-24,44.03309834571927
PMS2P5,1.125307604979331,-2.4426083512194436,10.560245109865182,2.15695722031568e-24,3.0340536153925232e-24,43.89749606774509
GNE,0.8109128023405789,3.216753822362333,10.557642737389585,2.209617198882421e-24,3.1076727969959776e-24,43.190331572502664
TSTD1,0.8034974783935467,4.252600130215473,10.557020222921667,2.22240198066783e-24,3.125425319444229e-24,43.0411177165052
DMC1,1.5018831149190697,-2.962253110615023,10.538843283324521,2.629882180765158e-24,3.697935588339202e-24,43.73607917915329
RP5-890E16.2,1.2946112231325322,-2.337346159279015,10.531254768745685,2.8211931801666327e-24,3.9663626836133805e-24,43.62402721551869
CAMK2D,0.7045501836092081,3.696588465131907,10.530547682674124,2.8397076730411402e-24,3.9921009117685214e-24,42.8624222022916
SCO1,0.4010805036594496,3.8637400772681247,10.526363955295338,2.951749324916417e-24,4.149307570600809e-24,42.80111988699343
MAT2A,0.447918598548247,6.309093687743383,10.524646435164492,2.999005553981384e-24,4.215428313552888e-24,42.71421948332428
GPATCH11,0.46648008889935677,2.234054304668486,10.524123061614587,3.013554487096823e-24,4.235259818412015e-24,43.06655101709838
CPS1,1.7087038826933831,-1.7450778225549277,10.522494945668509,3.0592628830567704e-24,4.2991846312933455e-24,43.50165487991961
RPL5P4,1.046603206277152,-3.0473079700789074,10.512663590827627,3.350266263664644e-24,4.7067572829747015e-24,43.501699639727065
LRR1,0.516901826193757,2.2464570763040377,10.510132559573448,3.42952851466186e-24,4.8174087959200726e-24,42.935976366998204
RP11-358L22.3,0.9755488099577148,-1.5154020199845366,10.506058644809679,3.56103465743423e-24,5.0017685216110794e-24,43.33425151630675
MMEL1,1.6149139766491023,-0.33374892246552607,10.505837596273398,3.568311550621391e-24,5.011623789755539e-24,43.240712734926504
USP50,1.4250584890196403,-3.646544821576142,10.50320663259452,3.656064123211894e-24,5.134495890511444e-24,43.454162866919425
RP11-677M14.3,1.2179442733054935,-3.2103891471864263,10.502200549789407,3.690184019363785e-24,5.182035008076373e-24,43.41664619354026
PLBD2,0.49157006499942213,5.278042708620379,10.501624645136554,3.709857059125244e-24,5.209281302763812e-24,42.491285400424104
FABP3,1.4912171273654187,0.40588258160962803,10.492455276218879,4.037480034001679e-24,5.668080103167784e-24,43.0462650042945
MRPS27,0.39707481823690216,4.615665979090065,10.48714997384895,4.239989443306461e-24,5.951507935773006e-24,42.375599609872815
GLS2,1.2781490430318694,-0.0006437197885499626,10.48385552332936,4.370783069581011e-24,6.134203131123357e-24,43.00943197316366
NBAS,0.4488137100899028,4.294125445242275,10.480755305548259,4.4975196088879535e-24,6.3116120971393685e-24,42.33808714893978
TAMM41,0.5547394136938171,2.3069022708186475,10.480050610725401,4.526832390636617e-24,6.352285143087122e-24,42.64937465622059
POU5F1,1.54272184371036,0.5911378345642109,10.478384057654504,4.59691164423961e-24,6.4501537082948e-24,42.89643784435428
YTHDF3-AS1,0.9119203978227804,-1.2536862717363662,10.475884167920684,4.704056879920983e-24,6.600013323213236e-24,43.03877276315338
C2orf69,0.6212455087983071,2.629889297633644,10.472984364178199,4.831450687257347e-24,6.77776467767071e-24,42.52390965557673
RP11-16E18.3,1.1631513020505708,-1.6657655349629334,10.467103248516844,5.1004271735064246e-24,7.154053476787506e-24,42.98903682558928
MUC2,2.6406883237062986,-2.206221919713925,10.464030985205103,5.2467957065333986e-24,7.358283078085713e-24,42.99969572542688
NAP1L5,0.8791288116709424,0.6709947121222966,10.45970666427656,5.459903345731075e-24,7.656036696436398e-24,42.71627438225451
CORO1B,0.515920653970598,6.0581072846515465,10.457928846207473,5.54998812691855e-24,7.781789282348752e-24,42.098674730104754
PIP4K2B,0.3574687690492029,5.183137459182273,10.447976419998053,6.0822206357628126e-24,8.52680461625223e-24,42.00142844111774
AP3M2,0.6077200591283605,3.4530558298847667,10.441010531401492,6.4845766141959064e-24,9.087567066654187e-24,42.08109640272382
MDP1,0.6201239989240785,1.856508274057122,10.435121815276723,6.845239951896613e-24,9.591608427064219e-24,42.319682491729395
TGIF2-C20orf24,2.1622334972780655,-3.0778838420944115,10.432542365564114,7.009426566947013e-24,9.820953129069603e-24,42.771913900570794
TMEM161B-AS1,0.689848575222775,0.10873628842544691,10.431785049753127,7.058369015150706e-24,9.8888068448541e-24,42.5234265039108
SLC12A4,0.5632997640121609,4.498925228358797,10.430919915816093,7.114694452135011e-24,9.966993530842315e-24,41.868453762627865
DERA,0.5909795931650246,3.643071462240593,10.430077057847077,7.16999851272787e-24,1.0043738091300824e-23,41.951284850217604
SAMD10,0.8643394356050891,2.5003352095253364,10.41885273996173,7.948454183481936e-24,1.1128529691531012e-23,42.05458433458057
ZNF559-ZNF177,1.30860893859692,-1.961926414666496,10.418694565807558,7.960003108385289e-24,1.1143888553032563e-23,42.56914165466509
TBL3,0.46129282220137036,4.692583252163204,10.416014756095215,8.158216997752799e-24,1.1418893357264791e-23,41.72260709330451
RP1-228H13.5,0.7545428918148803,0.268394177041584,10.41314469626615,8.375937054771201e-24,1.1721926888183038e-23,42.337339697270394
WWOX,0.7358270458178446,1.7075135038853497,10.409988148136337,8.622052359808714e-24,1.2062851040869253e-23,42.11570464272542
DCHS1,0.8899862172405371,2.3653832595861544,10.406212716094064,8.925862566173098e-24,1.248608741995302e-23,41.96492330911561
SETD4,0.4601513250765872,3.00548452472127,10.406050755098482,8.93913060975902e-24,1.2503738869624408e-23,41.84234502458524
CYC1,0.4594457000738732,6.002030562909032,10.402158436109623,9.263947900624574e-24,1.2956198608001829e-23,41.58934084950322
ALOX12P2,1.8003548554695854,-0.9880371940760041,10.395796086805028,9.820294163163596e-24,1.3731289630106046e-23,42.288914362704155
CNDP2,0.49156517104301845,6.405532714202963,10.389807735322806,1.0374177683441851e-23,1.4503653510075202e-23,41.484716548175925
SMIM8,0.5145519008000174,1.4083873340161495,10.374009179669008,1.1988699468013378e-23,1.6758406468215082e-23,41.83591327891754
UBIAD1,0.42116358092093176,3.4551170291890183,10.359506660344886,1.368912439596029e-23,1.9129788517319954e-23,41.33946459842757
CDH2,1.5687465175729451,-1.0653066024890683,10.353481912344433,1.4464002211603154e-23,2.0208235377956293e-23,41.91087272600032
SCEL,2.230995953865296,-1.56122653872412,10.349198581925606,1.5041226332820905e-23,2.1011647788344023e-23,41.90914605654883
CYTH3,0.6510827209948098,3.324386075217964,10.349055706500401,1.5060869233154154e-23,2.103756079037071e-23,41.26698266062331
TDRD12,1.5358903722902433,-3.138249724529683,10.348587657019952,1.5125396389664987e-23,2.1126161415956604e-23,42.013572456388424
EIF3EP1,1.210572409569459,-2.2717785377567146,10.332028795052915,1.7593625356857371e-23,2.4568273035147197e-23,41.8048572789096
RPL15,0.4273250161064919,9.00785420341481,10.324304237870017,1.8877890891402974e-23,2.635592383482033e-23,40.96052485874807
MDFIC,0.6772187710919475,4.138831518754185,10.323847669919315,1.895664518407428e-23,2.646395516485658e-23,40.92466754992266
CLN6,0.5022001574235171,4.6541815835342515,10.32201588320219,1.927590469638261e-23,2.690769783081492e-23,40.871276800012
PKDCC,1.57019472483864,-0.3174038504042458,10.321609987218695,1.934736660384084e-23,2.700549459889221e-23,41.56298876231806
RP13-616I3.1,1.3466982495663729,-2.3746784232956712,10.318179258056743,1.996197569041495e-23,2.7861359399087493e-23,41.68685646649566
TMEM161B,0.6149797680370068,2.368849577833974,10.316791305075496,2.0216093964480576e-23,2.8213991772486235e-23,41.153335841225044
RP11-1149O23.2,1.0899137275228066,-2.2576601423155576,10.310484219765904,2.1411880494096134e-23,2.988068908569231e-23,41.60918637985564
C8orf31,1.4806232394978696,-1.5353882978326492,10.309910059823451,2.152416165159726e-23,3.0035201863865186e-23,41.55196724610387
SLC25A46,0.5247994213954321,3.9450586967009933,10.309883782972253,2.152931423752245e-23,3.0040213942989316e-23,40.81954762904462
ADAMTSL5,1.2362418407699771,0.5041088716557414,10.292981026154907,2.511062435839153e-23,3.502711893216131e-23,41.222703953853994
RP11-545I5.3,1.0675451344241056,0.3167179018034562,10.279075309013315,2.8495436000328383e-23,3.9731357338330946e-23,41.11809792044407
USP30,0.3826145334861666,2.6865957544402534,10.266427202938138,3.196532171876936e-23,4.4562983276919735e-23,40.638742211030795
DHX30,0.3760369934597021,5.635243875722163,10.265645471962685,3.219303782550672e-23,4.4877192657892937e-23,40.34848782620598
DDX11,0.7264211432029533,4.306805026007961,10.263290799646876,3.288871771842401e-23,4.5840332386596203e-23,40.3631351259068
ACBD5,0.4992543364884865,4.038537299335806,10.255413847110283,3.532613216157303e-23,4.923403806761739e-23,40.31762284468785
ZMPSTE24,0.655291705012635,5.007353718502116,10.251403442646271,3.6635106274960324e-23,5.105465863979157e-23,40.22264506367862
CTBP1-AS2,0.49888111492154374,2.712675992438443,10.240080267991136,4.059637754936254e-23,5.654642341095532e-23,40.39670633023879
SMEK2,0.4430330428711047,5.377480226619934,10.229030825228705,4.487084201386391e-23,6.249125153696373e-23,40.0178605448351
TMEM251,0.3979913218484179,2.6353903319797003,10.226510836427398,4.590657997790064e-23,6.392908941716617e-23,40.28951324152331
C14orf132,1.1055359450365825,0.6804068495414759,10.221834014490167,4.789204482273063e-23,6.668438014201667e-23,40.561734674406836
RFTN2,1.0246095617924484,-0.4886203738997943,10.21999621148122,4.8695362500673043e-23,6.779800651406642e-23,40.66231318095992
SH2D3A,0.9070202523039192,3.790229346793574,10.213899027225297,5.145744069642385e-23,7.162807268995949e-23,39.975070049697564
GSKIP,0.5431595465006707,3.5507687785533926,10.213236318676769,5.1766862608121924e-23,7.205357279566984e-23,40.004532022686824
NUDT4,0.6756670559333688,6.047544657125828,10.209506141240919,5.354324876923885e-23,7.4520710757216e-23,39.84977968722773
ZNF354B,0.5947285810099083,1.4379954425011119,10.209432210273894,5.357906053214276e-23,7.456516110355399e-23,40.346662996211414
PPA2,0.44916827676864557,4.342650063825291,10.20932125115837,5.3632853128118e-23,7.463462686406529e-23,39.875264969718586
NDUFB2-AS1,0.7195791979222192,-0.885878116225874,10.20611989479432,5.520814412241846e-23,7.682122252199163e-23,40.5693493458586
ZNF225,0.5636671444757841,0.9215033792963814,10.204350619921431,5.609835566788396e-23,7.80486519835017e-23,40.37444882405444
ADSSL1,1.1437757901028782,1.2012222733847011,10.203710759969727,5.642379542432181e-23,7.849575645333733e-23,40.330373756276465
TMEM243,0.4437370592972174,3.153111008420364,10.201453781627361,5.758674463952909e-23,8.010783998822033e-23,39.967250484044456
SRD5A1,0.6502948871403906,3.133498994016161,10.200735059574267,5.796204724625393e-23,8.062408927864779e-23,39.96439087432229
MRPL54,0.5313584414359962,3.7233230171491023,10.195350966678589,6.085176042987869e-23,8.460693729638626e-23,39.81810934207658
ELK1,0.3699575452756467,4.194171774131199,10.189282195495274,6.428056391856001e-23,8.935490493575939e-23,39.70817311512939
APOC4-APOC2,2.185202059221157,-1.5591285918698286,10.183654800534063,6.763094224271714e-23,9.399860957145991e-23,40.41892680696226
IFI44L,1.5885199480751666,2.5164333605814666,10.179640197482758,7.012642998698122e-23,9.745998974362246e-23,39.89195051454756
MOB3B,0.9209634445135482,1.9620389797722912,10.179325181803284,7.032606590535814e-23,9.773038198414644e-23,39.990986724303525
RP11-228M15.1,1.2645417161097372,-2.6447254705546634,10.172433751491516,7.483724661759023e-23,1.0398444164371637e-22,40.39584455677205
ARHGAP11B,0.6622075024110898,1.607828725083831,10.171419393053545,7.552505373426012e-23,1.0493255679082543e-22,39.97969372621189
CACNB2,1.0292906547780423,-1.124473718675621,10.167901791915195,7.795917253972485e-23,1.083066402390706e-22,40.24553775403363
SMIM6,1.7002488403477822,-2.5017338715548645,10.165268386721795,7.983223158443113e-23,1.1090082723244649e-22,40.321987859217195
TNFRSF11A,1.055820195413863,0.5007378462201766,10.16263794411731,8.174773882611176e-23,1.1355360343433697e-22,40.052851636683926
MTG1,0.496103205796806,4.320308606588706,10.156665528826235,8.62678247495173e-23,1.198063946138942e-22,39.40560192568649
NEMF,0.4281384537359427,4.271097202639227,10.15067184588881,9.105314886193392e-23,1.2641563558722082e-22,39.35607550488499
ATOX1,0.47085121314293144,4.251426952922645,10.144562405401608,9.620184109828425e-23,1.3353503790701551e-22,39.30319806023447
SLC29A2,1.0178593088018213,1.9536351891157606,10.143233229142005,9.735968578237001e-23,1.35132463564814e-22,39.669939996722135
TRPM7,0.46454247769233437,4.019204195488707,10.138678086061999,1.0143352108573096e-22,1.40776678709047e-22,39.27362059130922
SYNM,1.338978297539183,2.368344466380707,10.131094568733973,1.0859408308451568e-22,1.5069288515700598e-22,39.48623772582553
FAM188A,0.4726475490192432,2.8500482041535813,10.127619090682746,1.1204112915820896e-22,1.5546504310489854e-22,39.363823915832356
ZDHHC14,0.728794271596459,1.9359381439002648,10.122145436688944,1.176913202639584e-22,1.6326977375813808e-22,39.48499057711723
NUDT2,0.5214687908989837,2.93051542699724,10.121757189605281,1.181026579008488e-22,1.6381679566284498e-22,39.29634718062776
PLEKHG7,1.684698768364373,-3.56223402123753,10.121272091255424,1.1861861132389145e-22,1.6452060331130207e-22,40.000639174221845
RP5-965G21.4,1.252839817918324,-3.0481532062507486,10.116619133778538,1.2368249509144864e-22,1.7150698724964783e-22,39.925333284083884
RPL30,0.5428450767582085,8.721862398161717,10.113759531829936,1.2690042270518295e-22,1.7594384352446738e-22,39.06210442680328
IGF1,1.6927108263503823,-0.7650902565765016,10.110955057605556,1.3013693896833177e-22,1.804181851417908e-22,39.710109466697894
ZSCAN29,0.42940506274288337,3.2239179276185603,10.101469675053036,1.4170238477691031e-22,1.9642389627664333e-22,39.061498097513635
MCOLN3,1.631842950273389,-1.7339298483075682,10.098552913449288,1.4545957377465475e-22,2.0160296798738243e-22,39.672860012162786
CAND2,1.191561169503407,-0.21525212619459477,10.092788318029054,1.5317817160074184e-22,2.1228544562208224e-22,39.50301274836937
SLC39A9,0.3869985900447146,5.143933553916547,10.08339959258906,1.66628011777759e-22,2.3085872032007826e-22,38.718129217228594
CHCHD10,0.8072545157641353,3.6366652353811566,10.082363635657948,1.6818200976390312e-22,2.3299497170703547e-22,38.822701027506255
RP11-130L8.1,1.4608478561477878,-2.253070052173992,10.075968002399582,1.780991935386194e-22,2.467162212493024e-22,39.50957236768696
MTAP,1.214462471228667,3.27808275947487,10.075098634332859,1.7949127917368716e-22,2.48626747049727e-22,38.81743400668613
MRPS11,0.3906658926871196,3.856601837749626,10.065927675052617,1.9485005374375549e-22,2.698624871847206e-22,38.645852294735604
ENKD1,0.6560329623105758,3.007281171434846,10.059749752071369,2.0592403188938247e-22,2.8513811811330536e-22,38.73068118420285
IFI6,1.2743368051869544,5.538086133073316,10.059203008932764,2.0693362680606867e-22,2.8651546760207207e-22,38.50238144220256
NBEA,1.2302431542172645,-0.11767397841266775,10.055867374402961,2.132002859754659e-22,2.9517090376706893e-22,39.16647522935234
LRP2BP,0.75730129939849,-0.7715117544868322,10.055288015790886,2.143077511505325e-22,2.9666148492479135e-22,39.21627501449444
ZNF395,0.6473859892595009,4.543703596457028,10.043876379427461,2.3732223314372764e-22,3.28449055965868e-22,38.38701297636832
ICA1L,0.7765045336028454,0.4676117343905252,10.042223471085116,2.408529667272916e-22,3.3331155094910705e-22,38.98557471677779
TTC22,0.9836103944466736,2.911207942867276,10.041178068818837,2.431128636702667e-22,3.363906029519499e-22,38.584149274829116
MRRF,0.4195710735638616,3.9666157993337925,10.038922187277887,2.480614117168674e-22,3.4321314005567875e-22,38.39286160298031
RBM43,0.5576402462597643,1.6856824804612875,10.029455852345636,2.699393215863886e-22,3.7334881593656377e-22,38.70433253538605
KATNAL2,0.9325198600501939,-0.6285764299019413,10.02642788756283,2.7733331402500253e-22,3.8352021088081786e-22,38.94950538506406
SNX16,0.719552169599394,1.8834207248168895,10.02415616991334,2.830121700063345e-22,3.913171865022931e-22,38.62423595482546
WBSCR17,1.6197914148273262,-2.1455811874409507,10.017735034369084,2.9969496624181244e-22,4.1435450149099667e-22,38.986361011320604
ZNF90,1.2477522341192835,0.5938689062117005,10.007500934307952,3.2832201793002784e-22,4.538035101687071e-22,38.66390151006175
SPIN2B,0.48354462652122243,1.2663081852365223,10.00588131509779,3.3309451446828057e-22,4.603669481524484e-22,38.56083805097035
ZNF596,0.8136597364738269,-0.32215503773219756,10.005862805350374,3.331494524249879e-22,4.604098162435372e-22,38.742396875392885
AC005523.2,0.48979305386090566,4.286562731401145,10.004407787744269,3.3749625809237377e-22,4.66383578367599e-22,38.05568092725585
GDF7,1.5860920946733337,0.07718399722977685,10.001935694700073,3.4501085812353273e-22,4.766994965042093e-22,38.67082263924556
ATP6V1H,0.3622061215135206,4.7862815915253565,9.99998288900542,3.5106404289797648e-22,4.85028327733641e-22,37.98763790649537
FCN3,1.2712405496393009,-1.181318749273243,9.996025073362809,3.636571096250453e-22,5.023547253967736e-22,38.723760878979704
AGMAT,0.8899232481899932,0.6290294842863244,9.987893677234034,3.9095231632469117e-22,5.399439747632987e-22,38.48668934983393
ZNF600,0.74274061186488,3.0365993988112323,9.987022194190383,3.9399558509196826e-22,5.441079878212753e-22,38.081942015290444
NCAPD2,0.49247130350185486,5.678717694407757,9.985375552761957,3.9981001752673096e-22,5.520584982665177e-22,37.850603037757026
PDDC1,0.429623850504286,4.55682007820191,9.982214171663118,4.112126513107194e-22,5.677625466124402e-22,37.84126573819925
FAM212A,0.9962115958534145,1.1334070108872862,9.981512002868046,4.1378871189838377e-22,5.712373646469798e-22,38.36485598642362
NYAP1,1.1728676726752314,-2.3536036529720596,9.97777797751521,4.277590022815747e-22,5.9048106698081245e-22,38.648591538790335
IL17RB,0.9240253453013412,0.20632390606612355,9.977336256273759,4.294422657379602e-22,5.92762140609475e-22,38.44080614716913
RP11-96H19.1,0.933250106799443,-1.9730639967311752,9.971539887547923,4.521486155132412e-22,6.239696280765293e-22,38.566602401288655
NUMBL,0.5799579775446797,3.5021805503569086,9.969567432146055,4.601437211708273e-22,6.349119077621989e-22,37.845929446076426
HIRIP3,0.5146964868448034,3.404997039391965,9.965877965608664,4.754766979432212e-22,6.55974482496823e-22,37.82958210822312
ST6GALNAC1,1.5130806521282825,0.04951555902646146,9.965406687122497,4.774714121829455e-22,6.586792051523189e-22,38.351569116755314
TFRC,0.9998406531676372,6.129935115234385,9.965011600983493,4.791500299908721e-22,6.609475114480266e-22,37.678098811042005
AC012358.4,0.7841421992022701,-1.3427568376971826,9.963314369512652,4.864279376499551e-22,6.709386925575954e-22,38.447752867481256
MAP6D1,0.7316250877042965,0.6546001757233932,9.953839303885768,5.29118365253072e-22,7.296132093441665e-22,38.183714400244796
HDLBP,0.40298819592861346,7.7985690579742455,9.9480509752688,5.570047857460873e-22,7.67846376683494e-22,37.56842378875952
MMP19,1.0850004503027422,2.3468256651198116,9.9436811128649,5.79018380404472e-22,7.980783992870863e-22,37.83100251258006
