,logFC,AveExpr,t,P.Value,adj.P.Val,B
RP11-339B21.13,0.39125329708956924,-3.0204678397341285,4.387073701599947,1.2894636176860099e-05,1.436159308447851e-05,1.3091946415694533
LINC00982,0.6204523059628406,-2.8096012211251535,4.380000985353337,1.3310978539601771e-05,1.4822045324467363e-05,1.2665160900481531
RMI1,0.3027200197600517,2.2498969501928974,4.379844957134318,1.3320306552549998e-05,1.4831618093011129e-05,0.7587200591344381
LDB3,0.5007199712180451,0.2607466151371082,4.37975145141311,1.3325899704887782e-05,1.483703142398862e-05,1.0460068674443566
CPSF3,0.12403016512709097,4.123898195090128,4.379190201464699,1.3359518709576065e-05,1.4873646378910563e-05,0.44042317296162103
RP11-521B24.4,0.30234342967313177,-0.9902657783178795,4.379057747211718,1.3367464563293736e-05,1.4881676014840755e-05,1.1483051872711272
ABCF2,0.12911612164283515,4.781091608336848,4.378812531149984,1.3382186853674841e-05,1.4897248399011861e-05,0.3908650712365258
CSNK1G1,0.15786573556558414,3.8931846818428864,4.375211429501454,1.3600182534912678e-05,1.5137432248049583e-05,0.4512720754748152
ST8SIA5,0.5729066669352585,-1.9169587062904854,4.3751124843740925,1.3606219896106572e-05,1.5143321112285846e-05,1.1912441012984782
MUL1,0.20581640560948955,4.47908639141605,4.371997378130502,1.3797609990525371e-05,1.5355490133198396e-05,0.37804732599445323
ZCCHC8,0.1209405930306593,4.086670538731957,4.368622777281972,1.400784509317836e-05,1.5588607511253184e-05,0.39925970471573
MUC16,0.64179401779487,-3.1566201398575964,4.358091963408767,1.4683763306425241e-05,1.6336320883608626e-05,1.1930105712628691
ZBED1,0.2034459508531432,5.666450926065708,4.354676879766007,1.4909570842293003e-05,1.6586631816162858e-05,0.27609251141671365
TANC2,0.2291878676388679,4.452525021391609,4.348613113656443,1.531870759610479e-05,1.7038051518093304e-05,0.2800385117336379
TTC17,0.0910165438284487,5.480324628809348,4.338746791597716,1.600741862537048e-05,1.7801134083418686e-05,0.20743510549185018
AC133528.2,0.2736082225584018,-0.7083317868004897,4.338697799238478,1.6010911149670884e-05,1.7804041918159954e-05,0.9563547341880501
KNTC1,0.22177101889637996,3.0331696140860487,4.332551002248307,1.6454918468796988e-05,1.8295769630538638e-05,0.41162214327928304
NCBP1,0.13893287063661397,3.9871609143575597,4.329201287965228,1.670180540576782e-05,1.8569258572540435e-05,0.24303566306250168
HIST1H3E,0.48120430433830474,-3.4001493358200414,4.322460719097726,1.7209371075146428e-05,1.9132527253060686e-05,1.0554937096366697
RRM2P3,0.5450604415075078,-2.8013569145041393,4.321204530747762,1.730557568452679e-05,1.9238428386070365e-05,1.015561008341436
IMMT,0.1338156071776755,5.598145847565665,4.321186033163282,1.730699614145761e-05,1.923895313072488e-05,0.13330031431909006
RPL37A,0.20401818921501302,8.29879479228952,4.318042903410148,1.7549984602172516e-05,1.9507997022032413e-05,0.17116750963018035
BSPRY,0.5806624776905247,0.46212816189819445,4.315735935897695,1.773039959393667e-05,1.9706380788066698e-05,0.7512646852839904
RPUSD4,0.12328841433359106,3.612113524715033,4.314427207929259,1.7833533377099236e-05,1.981775087950356e-05,0.23361111261462852
CCSER2,0.20974591481710902,4.905182876599679,4.313516005188558,1.7905678166941585e-05,1.9896832737135582e-05,0.10837400659640473
GCN1L1,0.16049273296342115,5.7737777953614975,4.310179362793774,1.8172242695625842e-05,2.0189721934536653e-05,0.08812986091466435
NDUFB9,0.20647327002017768,5.6952887664516885,4.299856514558142,1.9021126987304427e-05,2.1128220399598635e-05,0.04384766121463812
SCFD1,0.13379593053859917,4.535172114750944,4.296485063482648,1.930647621566133e-05,2.1442831254637e-05,0.05362349713870884
CNTNAP3B,0.5273534398343678,2.500325139159048,4.289981233800942,1.986851898922324e-05,2.2064650591065007e-05,0.33128309149264723
ALDH1A2,0.5150496471047418,1.2161079059569162,4.289096336523067,1.994618499611213e-05,2.2149688654192506e-05,0.5420971975065161
HOOK3,0.15908195288893445,4.908786845403759,4.2887746107380496,1.9974494069285425e-05,2.2179910893116644e-05,0.003951459837924887
QPCTL,0.2496316228065325,2.4512289634863142,4.287181828007039,2.0115210578286717e-05,2.2334941517354318e-05,0.3285869078136656
TMEM221,0.39480121629680553,-2.62308481059899,4.28046611850482,2.071898513825755e-05,2.3004083937030895e-05,0.8333367947155494
MUM1,0.17806801391513538,4.2667995194098385,4.280267622734823,2.073709121735711e-05,2.302292678802961e-05,0.0063420417373212246
ATF5,0.28576986312845065,4.450220060987141,4.279922552511898,2.0768603222774857e-05,2.3056650414513353e-05,-0.010241299178396446
ARHGAP1,0.17605279869076895,6.485838308025072,4.2744444685322165,2.127502371132619e-05,2.3611109310879292e-05,-0.05130012104626047
DDX20,0.11538618032715231,3.2483609773065694,4.265655998209834,2.211215298720636e-05,2.4536131685656198e-05,0.09036267314919932
DUSP11,0.14466065282339846,3.7197170907731985,4.26219699810633,2.245017016900628e-05,2.4908477923660912e-05,-0.002518751500378613
CITED2,0.2561140022313415,5.7058943618909765,4.254268340569541,2.324365131898015e-05,2.5786024993465268e-05,-0.14723388462577525
SLC2A4,0.429787445660916,0.7780473811951251,4.254212451112102,2.324933835058594e-05,2.5790923572221144e-05,0.45508112286857205
RP11-422P24.10,0.40566813691664905,-3.051012940722533,4.249255307553086,2.375906257613892e-05,2.6354928876085632e-05,0.7280766290081289
CLEC1A,0.3051316542396514,2.074383734520269,4.245199022696073,2.4184061219413878e-05,2.682342839060695e-05,0.22087762077283202
LINC00202-1,0.45694018174152373,-1.8101234262437598,4.243725156380558,2.4340273074792576e-05,2.699521264746678e-05,0.6298486222668895
FERP1,0.5921544310305493,-3.864269563587871,4.232256360609488,2.5589105294686197e-05,2.8374057117235678e-05,0.703522136623123
NAT8L,0.5555228140191761,-1.9974753746038572,4.228852666486508,2.5971327292078228e-05,2.8796303586761785e-05,0.5798589829522847
CA3-AS1,0.43361642563863434,-1.597094841827052,4.228400751365624,2.6022482820875392e-05,2.8851446437552323e-05,0.5526695110388946
SMG6,0.12679507314508687,4.794173858342092,4.227303929220207,2.6147039550003442e-05,2.8987959625721147e-05,-0.24869395220078339
RP11-289I10.2,0.32371871009079944,-0.16244985120625757,4.219740032818043,2.7021599130965517e-05,2.995099384578086e-05,0.41342203625278273
ZNF75A,0.16237542647659264,2.866625582383409,4.217159833752128,2.732625123431486e-05,3.0282054427100623e-05,-0.04091126996100414
DHRS7B,0.22902563916616048,3.8890377093143758,4.212262885459588,2.7913468164323604e-05,3.092772021593316e-05,-0.23401898035189284
ST13P5,0.35162229743089757,-1.6303366381892002,4.209458926048755,2.8255095105702305e-05,3.13028183625981e-05,0.47643645999360906
TYW1B,0.3313571575870573,0.8255073052844948,4.206985753336327,2.855972139869293e-05,3.1636847344500114e-05,0.25313561832224707
TP73,0.4295854282798216,-0.8731668609206773,4.19831147885539,2.9653060733790635e-05,3.2844399748003877e-05,0.3807325178409524
KIAA1109,0.22495054389077396,5.420591796933078,4.194174986372776,3.018836494081775e-05,3.343366361784713e-05,-0.39735752915885314
MED24,0.14163914948453815,5.021746739904007,4.193064922755792,3.033357665005996e-05,3.359265176319628e-05,-0.3972088703872103
MYOZ1,0.6095354145316415,-0.9706012137040104,4.189901817916015,3.0751010479210514e-05,3.405307607657961e-05,0.35281028330412134
KANSL2,0.12521592913783453,3.688312912524186,4.186593083175217,3.119351204407876e-05,3.45412081344035e-05,-0.31106668310718355
RP11-864I4.1,0.2249734754096604,2.3015583761459375,4.184684987708274,3.145144432576786e-05,3.482492075044765e-05,-0.06983396628652372
CCT8P1,0.3351567624093763,-1.651388365487137,4.178329551800804,3.232527877696502e-05,3.5788575482520216e-05,0.34974159078913303
ASS1P12,0.3940375917968497,-3.1455455545665885,4.170599052242186,3.341933489774441e-05,3.699177171236197e-05,0.4088760459773333
RP13-582O9.6,0.6490849292460306,-3.5459612251533925,4.170445916756032,3.3441359182155136e-05,3.701413057292612e-05,0.4310768150726947
YY1,0.09015150430159391,5.987715571610328,4.168650773721229,3.370057266980042e-05,3.729493271177859e-05,-0.49769514475720555
RP11-190A12.8,0.4737200206777834,-1.8745519214672153,4.157000434981765,3.542989040511661e-05,3.920227605235316e-05,0.2766857368771767
SYNJ2,0.2407789582870663,3.159721377404959,4.155738869516846,3.562213603020898e-05,3.941284113520177e-05,-0.34760913075531263
EMC7,0.13409999094180236,5.197919481732709,4.1528309723496255,3.606904696443155e-05,3.990078080784719e-05,-0.5651606204894613
LINC01359,0.4900218629365938,-2.4697284843825447,4.148490544509595,3.674605488335379e-05,4.0645276367786235e-05,0.2787766348245704
PELI3,0.20350244193741318,2.834975281869945,4.143931790315723,3.747012105759352e-05,4.1441655616012467e-05,-0.33537546983270516
NUSAP1,0.30916739039520236,3.2290611073519475,4.135624456649348,3.882459791968031e-05,4.292799350270986e-05,-0.4420523140619217
STEAP3,0.43700179071224055,3.5128345727361703,4.1234750718505095,4.088959819790244e-05,4.520631673449156e-05,-0.5405781328885695
OGN,0.733475343993273,-1.201815797291851,4.1218730362594105,4.1169558195978336e-05,4.5513351572588183e-05,0.09082069419227601
RP11-32B5.1,0.4490472233103233,-3.2982875684111894,4.1200187141381726,4.149588078774721e-05,4.587160445664589e-05,0.211947898924155
TRAPPC4,0.1129985587686555,4.645732419252474,4.118601141099119,4.1747000986814057e-05,4.614669037205183e-05,-0.6870753194059525
PRR19,0.3635861782664862,-2.156278635513976,4.116669356418777,4.209153885270808e-05,4.652500357602351e-05,0.13056484253296574
GALNT5,0.7098815104759604,-1.2517243999200889,4.115252665089877,4.234592451589806e-05,4.680363312837095e-05,0.06732925916477228
JPH4,0.3147207004082553,-0.30430459982866376,4.110923992737488,4.3132278248725553e-05,4.766757092211375e-05,-0.01886366645344495
CTD-2310F14.1,0.3586799543334358,-2.3904673199761777,4.107193042707146,4.38211643475223e-05,4.842625401991119e-05,0.1066910991512593
SLC1A3,0.43104366276937345,3.0994366529705135,4.104574665957207,4.4310853069582924e-05,4.8964735769270015e-05,-0.5440068916684808
MREG,0.2537833002163732,1.4466938723121914,4.10408663346388,4.440269786355927e-05,4.906355409970039e-05,-0.2537788265623675
RP13-608F4.5,0.4314068968069762,-3.0000033446393264,4.095714407743866,4.600674745865583e-05,5.0833208355511385e-05,0.0967593192717775
RBM26,0.12169331329355604,4.677354861742988,4.088474937375353,4.743800449749027e-05,5.240890590009205e-05,-0.8100864493669633
SMARCA4,0.154610518418977,5.6659161648322245,4.084106214205516,4.8322063572543845e-05,5.337397547340332e-05,-0.8438226345927262
CKS2,0.3496073858693223,2.198058838975156,4.081661457529212,4.8823591747188234e-05,5.391912884318997e-05,-0.4691980496424506
RAB9A,0.13531309162388672,3.944924237768866,4.0786983704763395,4.9438079586524664e-05,5.459477622149561e-05,-0.7848434861438811
ABHD15,0.18393901777471644,3.794255416015417,4.076666435791271,4.9863701202857063e-05,5.505879804583069e-05,-0.7725810607525201
NTHL1,0.23055856615518167,1.9914367614108035,4.07645732838206,4.9907699047954906e-05,5.510438031720908e-05,-0.4537049994253781
TTI1,0.11280143253493469,4.063258377069769,4.076271349793246,4.994686137655392e-05,5.5144618898568346e-05,-0.8089524761479208
COG8,0.1481473832672595,4.152565745920157,4.073215847455126,5.059446457346983e-05,5.5853535448861806e-05,-0.831027497116736
RP1-223E5.4,0.4388067381244727,-2.6191042870593813,4.072235695530264,5.0803887738166704e-05,5.608167516155375e-05,-0.019849726909875187
PAPD5,0.19206439638205408,3.478050919913881,4.069645541704412,5.136127863853429e-05,5.669080080436762e-05,-0.7513471894962063
GRIN2D,0.36096414485732087,-0.7084890183951554,4.067379107122829,5.185376449810602e-05,5.722816174342115e-05,-0.1619862769644076
MYO19,0.17356035389244173,3.9288351200049303,4.06477043785221,5.242616549419102e-05,5.78535941165088e-05,-0.8384848332719645
PEX11G,0.36033940835425393,0.9487775432906926,4.064538904736694,5.247725786741126e-05,5.790682564545707e-05,-0.3411587220438719
DTX3,0.3099333348706024,3.476125365760287,4.057346902295888,5.4088057951015454e-05,5.968104087991452e-05,-0.8001186163808871
ZNF233,0.3057070949005469,-0.924960605907961,4.05055178064366,5.565299336123212e-05,6.140111880412236e-05,-0.21380312582471994
TOMM6,0.1520741052299872,4.97681939119196,4.041090524581311,5.790364237743897e-05,6.386685800806641e-05,-1.0104654693589623
ZNF708,0.2344584419353415,1.7199248701612404,4.037990112267125,5.8659767537680706e-05,6.469733495551616e-05,-0.5613255483637172
ACOX3,0.13391005591610083,3.0479087933010804,4.028546503565294,6.1021000397875496e-05,6.728330668429116e-05,-0.8381871430743306
EFCAB2,0.241200324115471,2.394908654065056,4.023179959227787,6.240270737674263e-05,6.879559343137088e-05,-0.7376749331694121
LGSN,0.6002442054611787,-3.107389871195484,4.022493113124335,6.258167417954558e-05,6.898914519493953e-05,-0.18882360150470845
CERS1,0.5125648812065693,-2.5976375944496857,4.020421021598289,6.312453867066225e-05,6.958002863306981e-05,-0.22702014580329966
MPP2,0.41715251959955424,-1.1742620870991818,4.012222905677907,6.531644972702287e-05,7.198045214932682e-05,-0.34888156326738073
ETFA,0.1386382549723324,5.381384479481864,4.011222564507975,6.558879549942459e-05,7.227665779584028e-05,-1.1343903175047076
CELF5,0.6606080180832414,-2.8640666578589746,4.008502886824486,6.633468832660456e-05,7.309463592292756e-05,-0.25819649794960764
GPR153,0.38351409325454044,1.5964298602099425,4.001491650812037,6.829483577374101e-05,7.524636052742037e-05,-0.6855833913676888
NEIL3,0.46215264945958334,-1.4592684808373733,3.997577353343882,6.941291747515965e-05,7.646994139920782e-05,-0.38795733076650674
MARCH6,0.13387682241462873,6.782549915171251,3.980313208431759,7.455451303307576e-05,8.212088927432351e-05,-1.2377175953536428
SMC1A,0.13761248951687488,5.607826089710536,3.977335628575048,7.547699550570765e-05,8.313247835333005e-05,-1.2671196026473703
CERS6-AS1,0.365654263975842,1.8416749894934812,3.973169752295588,7.678578364972765e-05,8.45694223767361e-05,-0.8366619009008609
AC068533.7,0.6340101548554187,-3.561284068360104,3.966679620212428,7.886769397869152e-05,8.685765635255755e-05,-0.3819281619787862
RP11-61K9.3,0.28341212561114865,0.20340778792690212,3.953142942349073,8.338327052000109e-05,9.182072865198536e-05,-0.6917865301138519
RPLP0,0.18189058986011197,9.866604221403081,3.950264769611582,8.437442268957148e-05,9.290713083584614e-05,-1.2803287528971623
ITIH3,0.4741172566102816,-0.02878333217710286,3.9462554204966698,8.577371905242205e-05,9.444114515283556e-05,-0.6953384922546144
HSD17B6,0.49139125796594785,-1.9732586081943486,3.946246483248493,8.577686262242259e-05,9.444114515283556e-05,-0.5556327341042628
ITGA10,0.3306091883638319,1.120841627191077,3.943533655997666,8.673612400439743e-05,9.549211806942751e-05,-0.8407474069299221
EGF,0.5477606316586824,0.5902514425778511,3.942771505552516,8.700744352807819e-05,9.578043045352286e-05,-0.7751352890180891
DENND1B,0.20840231985381097,3.0801780749398135,3.9325057140803765,9.074115616223617e-05,9.987435446288447e-05,-1.219984033724871
HEXIM2,0.2191103283847422,2.180174683464371,3.9256782687016214,9.330772620798928e-05,0.00010269368054522613,-1.0797678863974784
MFAP1,0.14120829634220922,4.264687591793283,3.9234580473457465,9.415704377266468e-05,0.00010361718835395775,-1.4307279739205123
RANBP2,0.17483480139212038,5.894183079427665,3.921942615871381,9.474094663177995e-05,0.00010425410124908629,-1.4795564810140975
PSMG3-AS1,0.21237596889602273,1.4897574829658258,3.9159067406503976,9.710076227325747e-05,0.00010683348498741812,-1.0019359597469197
ITPA,0.15198743156677175,4.144381647128652,3.911648465552789,9.879892680010918e-05,0.00010869007159500051,-1.4642581678268884
AC005076.5,0.30855407242904453,-2.326414037604771,3.9021022877820672,0.00010270847422884424,0.00011295426401366796,-0.7040605452218314
ZNF254,0.22569076443180336,2.882429414107877,3.8996176898850208,0.00010374975219268246,0.00011408704522299365,-1.309833542545161
RUVBL1,0.14817929358902493,4.128115867449214,3.8983211175844525,0.00010429709191659256,0.00011467648704689035,-1.5137137459826082
FABP4,0.6081013806173969,0.6910249482623512,3.8965120206727355,0.00010506535374685574,0.00011551494313035061,-0.9655974420473354
PRR34-AS1,0.2868382432525203,0.7620236593915946,3.8816642019721814,0.00011157595251365259,0.00012265312939573202,-1.0312065587260664
TEKT4P2,0.3680857415565566,1.5974052382472523,3.875879790418547,0.00011421407829699024,0.0001255327578161274,-1.1722295794225577
DPP8,0.12990245028375735,4.7124045149332545,3.8757705073792237,0.0001142644822316621,0.00012558135244456118,-1.6444827775264672
STAG1,0.15882485366466703,4.859334328691079,3.8711064575417016,0.00011643534729692367,0.00012794642578104533,-1.668184189022642
IFIT3,0.27274634983827895,4.963418894898508,3.8645935572538628,0.00011953201895779006,0.00013134212689230114,-1.696178564724108
WISP2,0.6313066057137037,-0.6064720969016223,3.861482503410487,0.00012103852621153992,0.00013298307448416223,-0.9718268601386608
GC,0.9692629411882046,-2.091086908657938,3.860515826424562,0.00012151027299217339,0.00013348691511758662,-0.8773260215389289
DENND4A,0.15375328885554929,4.470199344736742,3.8595447929493356,0.00012198589360728784,0.00013400215811891226,-1.692212835197143
WDR27,0.2765126273969185,1.9235456569088365,3.857683228104283,0.00012290262450892684,0.00013500188109403697,-1.2952606128117763
PUM2,0.11817835928469478,6.158451728225858,3.8466163161274647,0.00012848826897583334,0.00014111448490388627,-1.763581572487678
RP1-178F15.5,0.2793217412151363,-1.1268630437519684,3.8463533507177923,0.00012862386231279982,0.0001412557548056491,-0.9927731337279742
AP001350.4,0.36778020655641797,-2.943749340948658,3.839414522011981,0.0001322509371494127,0.00014522331294731969,-0.9057672584596226
RPP14,0.2609661472274244,0.7416325638037803,3.834079142652836,0.00013510528195855953,0.00014832552062182062,-1.2092829759882369
RP11-142C4.6,0.4111812437548963,-2.3708418831192954,3.8255979897039976,0.00013976253057639647,0.00015342188066141035,-0.992104165139998
AC000403.4,0.43688308198458126,-1.4893404401661867,3.8217671873355146,0.00014191543050165356,0.00015577675907608456,-1.061890841636509
TSIX,0.652374944837895,-4.072770987462819,3.8172819173994665,0.0001444758970225543,0.0001585615739383495,-0.9250661305366625
ZNF792,0.18990351180943343,1.7724521078136797,3.8091166234843863,0.00014924939302649536,0.00016374730583279025,-1.4531029241855888
C11orf84,0.19521169107744907,2.6846695701923857,3.803682651107196,0.00015250815153905202,0.00016729547122916236,-1.6364017738445042
TMEM62,0.11407507210930312,3.459802986024323,3.7958635749573024,0.00015731517291240355,0.00017254992335503978,-1.8072338418575962
CTPS1,0.1866577017097728,3.3094455480912766,3.792031627446396,0.00015972280265436368,0.00017518124097560246,-1.7955061987057919
TSNARE1,0.1985896840423793,2.8401075964903617,3.789451145117279,0.000161363656825547,0.00017696176562178844,-1.7187646148924651
VMO1,0.37783421928093414,0.052175541560659726,3.7821315177769907,0.00016610487834168363,0.00018213175444113796,-1.3271198174682377
RP11-817O13.8,0.22536487951342665,-0.1942762017996576,3.769125992852385,0.00017485455332480614,0.00019170492996398728,-1.3523537653278046
TBX6,0.23982720817018305,0.3818864434114304,3.7565213558305945,0.00018374739279617894,0.00020141121057335403,-1.4567398175308366
RNF165,0.406503964606745,1.3416517292793768,3.7514773039393803,0.0001874240136934737,0.0002054079700563031,-1.5998254666606684
RP11-295I5.3,0.3734960071549094,-3.2487601285435126,3.7493778515706184,0.00018897463203883531,0.00020709618643477982,-1.2242995594151385
RP11-163E9.2,0.239735257996475,-0.25201934879556137,3.744980587654656,0.00019226160007936084,0.00021065283340228124,-1.4366029220922387
FBXO31,0.14038275283076818,4.163163421548391,3.7426615460890047,0.00019401669430252824,0.00021254137516480993,-2.1029199919873216
CA11,0.24766863136827078,2.0400601947978814,3.742211873874873,0.00019435875575825345,0.00021290459879879961,-1.7473785747011066
LINC01278,0.18458920556802916,3.9956700541192007,3.741620065966648,0.00019480980376219,0.00021338716287683048,-2.0877661905164864
ELAVL3,0.5037620984258679,-3.0816814358011877,3.7403026046792665,0.000195817451142179,0.00021447931946107454,-1.2674081823013088
ZNF703,0.3518227138660168,2.2907191232652275,3.7372298215608524,0.00019818673672060704,0.00021705096395516216,-1.8103350686273973
RSPO4,0.5217495884073617,-3.062480794391493,3.736920025046149,0.00019842709840471923,0.00021730247212329158,-1.2809750755409741
SMIM22,0.5781425875438995,-3.2296839349226123,3.7368693824755765,0.00019846641651494767,0.00021733379718234257,-1.2714942958163817
MST1P2,0.4358290366792749,-0.26237117403784904,3.7361817867827827,0.00019900098136249069,0.00021790741737857616,-1.4681180878813906
KSR1,0.24517431950019652,5.812880098350203,3.731128315347979,0.00020297153467778884,0.00022223120747767833,-2.199346128693115
EIF4BP3,0.31450519526548293,-1.2426284721735894,3.72946948791141,0.00020429105893160685,0.00022363972641271696,-1.420965657034559
STAT1,0.22146782420937505,7.039395314808496,3.7274337033396825,0.00020592146829229876,0.00022541238920237874,-2.1919985010362257
MAPK1IP1L,0.12570067170863464,5.721667976824418,3.7248141489466824,0.00020803742070554194,0.0002277040457029039,-2.223455440042666
MFI2,0.4200909304955318,0.7280655155564447,3.7246712376282525,0.00020815344415802753,0.0002278187447256711,-1.6147179620216336
RRAGD,0.23459906425188048,4.962685469071568,3.7195590909891627,0.0002123440374187626,0.00023239270564011865,-2.2377632718799143
RP11-268J15.5,0.32745605476027223,0.5250020792233235,3.718373400583497,0.0002133272607131269,0.0002334435714282667,-1.613410591865187
RP11-242D8.1,0.22316915585674846,-0.5494627238849443,3.7112809011269356,0.00021929865697139117,0.0002399651125614775,-1.5360285054444942
IAH1,0.13165111552663067,4.688931796972186,3.710592923766705,0.00021988617587222073,0.0002405950200964452,-2.260367503609608
RP11-478C19.2,0.48022667571655386,-2.920047765767817,3.709627760094596,0.00022071290176112077,0.00024148658102612376,-1.3893602253427462
CTC-425O23.2,0.41083160552808584,-3.3485343277424735,3.7090657361443933,0.0002211956578442518,0.00024200172155604594,-1.3666120363723708
GABPB2,0.14983983679997648,3.089517443702058,3.6914867676115,0.000236806261643845,0.00025901083885718733,-2.1262547001138667
SCGB3A1,0.5143064427362591,-2.407089652096372,3.6870549111436914,0.0002409022091739861,0.0002634624387046748,-1.5022522483720708
ATP1A1-AS1,0.24177345004210782,-0.11995349189720243,3.6836612775614617,0.00024408353716434474,0.00026689852576026806,-1.6727597373741192
RNASEH2A,0.178778768225889,2.7676669853101776,3.681997244638539,0.00024565785377407036,0.00026857656374943496,-2.100630535650791
MFAP5,0.5748845123951521,-1.0891644569533045,3.679104219184209,0.00024841763841391816,0.0002715645502924299,-1.6148780346367557
RP11-70C1.3,0.7601115698221119,-2.5769133433946427,3.6545488198231677,0.00027304327748179914,0.0002983721857306629,-1.6095327718125532
SLC7A11,0.33398689676910537,0.4193304930171233,3.6468816438598814,0.0002811902962239394,0.0003072087660312711,-1.8607686762168516
AC005786.7,0.9314827160525239,-2.693858660411264,3.645236865642208,0.00028296748298518176,0.00030913374581831174,-1.6360177863325527
ELK1,0.11383990072102357,4.1196523930780655,3.644391434656502,0.0002838850701103922,0.0003101194812423559,-2.456011435017178
RC3H2,0.13742306968360563,4.8686579570742685,3.644184308242821,0.0002841102999478491,0.00031034881176317285,-2.5084465107402902
YBEY,0.16198865083920833,2.186014050740527,3.6427698607363355,0.0002856528631719874,0.0003120170335169762,-2.1349974800394635
PAXBP1,0.17070979477088155,3.7370408533185375,3.640466296435928,0.0002881819121612113,0.00031474560319766175,-2.4206652047837087
PEBP4,0.44644872037566863,-2.8716759316010996,3.6358726804708237,0.000293288031849666,0.00032028789911550334,-1.6590722218464409
FAM72C,0.500286020680097,-1.863499619621852,3.6302938591809313,0.00029960343056584736,0.0003271670752060839,-1.7406264082607388
METTL13,0.11668126388934796,3.8661168035451308,3.6259158059853034,0.0003046486308928047,0.0003326048158051961,-2.4911239312807796
SMPD4,0.12668453084413933,5.051674314299091,3.6185840771489963,0.0003132764796737278,0.0003420059948432037,-2.605155542847508
QRFP,0.3311482531264076,-3.2381659382160155,3.615331209903342,0.0003171773253446359,0.0003462459393292401,-1.7111426965993548
MCM2,0.23924956800862685,3.48004897414907,3.6128012208172895,0.00032024273363737995,0.0003495734731654874,-2.4789019394761365
CDC6,0.2627749798592294,1.2329407934585737,3.610283393529552,0.0003233209681403015,0.00035289565987226343,-2.096016176577571
WDR18,0.16646005517109064,3.89093452539239,3.6080340222145977,0.00032609443618434144,0.00035590367147311775,-2.5582525840841672
SQSTM1,0.15514403207095917,8.177654782125364,3.6075192995184664,0.0003267322159470473,0.0003565805670891405,-2.6001117699597787
NUDT4,0.18792896405900272,5.849466675462722,3.5955612702741124,0.00034188239255584206,0.00037291414384014933,-2.6885217036042963
PODNL1,0.4768746122060451,-1.0133718587261356,3.5922444500437445,0.00034619981187106554,0.0003775422387938587,-1.9312115227819566
RP11-366L5.1,0.3536293552021126,-2.0046519185893916,3.5882526537724564,0.00035146356784586516,0.00038324133063233747,-1.8813229842972738
RBM12,0.1159204461616481,5.258817263218244,3.5874857203471295,0.0003524834282515047,0.00038433274253288395,-2.718853574075027
FMN1,0.334476351687933,2.9292607216973905,3.5848849820555237,0.0003559625444180904,0.00038810535950126114,-2.478846905757207
IL3RA,0.2714004670713903,3.1520472459565427,3.584127914074659,0.00035698133524721695,0.00038919522656615045,-2.5228259617766886
DDX42,0.08872062740965525,6.005170874078471,3.5837100233844277,0.00035754486257521075,0.00038978865681400283,-2.7284237236538855
ARCN1,0.1000897496943054,6.662201234747648,3.579457994581353,0.0003633263117439794,0.00039604891362924504,-2.7321699340756904
ADAMTS2,0.5162993265148366,3.5748680837457893,3.5685526841409465,0.00037855695240775065,0.0004125626056837276,-2.6512161312711937
C2orf49,0.12534158179152133,3.232713085070593,3.566093588254288,0.00038207301558808234,0.00041637214576148337,-2.601092570946525
SS18L1,0.13320012555206828,3.01061976604545,3.5594759322352,0.0003916875178307581,0.00042680389445621657,-2.583567984700771
NEU1,0.1346682675182178,5.968257218627445,3.5590890690543344,0.0003922565224860691,0.0004274009538932111,-2.8157013773339186
NPC1,0.19772228346526166,5.131906747923291,3.5590694501928213,0.000392285398829753,0.00042740945940818235,-2.817379516843351
RP11-109L13.1,0.5678595058611551,-4.280571725814115,3.556555621159828,0.0003960019252552297,0.00043143557945122374,-1.8603803420022826
ADAM10,0.15417807358882207,6.52425982328415,3.555405497513433,0.00039771327045810053,0.0004332767825586772,-2.81936609206201
TK1,0.2989920392100194,3.1091505672253654,3.555338895607312,0.0003978125835595433,0.00043336170224506397,-2.616336136865262
RP1-178F15.4,0.3089499019393751,-1.6577387616196415,3.552850898908416,0.0004015392188817604,0.00043739786569737453,-2.0279331488833705
ANKRD18A,0.5250208343383078,-2.4184812662956565,3.5520330347847495,0.00040277137097681937,0.00043871649359742147,-1.9832598549794236
CLMP,0.5445220111308225,-1.0851731239926672,3.549646423511525,0.0004063871742550839,0.00044260745394708064,-2.0764043408724717
CLSTN3,0.17146895995125622,6.480471758018805,3.5481843929778125,0.00040861718314634624,0.0004449645458516015,-2.8454691671765326
ATP5F1,0.14040708034985983,6.229273707534,3.5468309535161167,0.0004106917610986375,0.00044719965504782123,-2.8546120164521627
ACP5,0.3171747065830077,4.74582598108496,3.5452774912468348,0.0004130850837029121,0.0004497815846974542,-2.8544125205442716
MCCC1-AS1,0.39235571828566496,-2.829606862520721,3.540006441719293,0.0004213034699986346,0.0004586808119859545,-2.000654373023907
NOC2L,0.12793510602148395,5.284664939380442,3.539687382914655,0.00042180580918281323,0.00045920307193008996,-2.8871389287022557
ZNF365,0.47933973077758174,-0.9446343061128213,3.5332257829311238,0.00043210057665032925,0.00047033484639149654,-2.143243638620959
COMMD4,0.14679247595324085,4.390068609779824,3.533135551348361,0.00043224598528485906,0.00047046787634830536,-2.8752929267675977
UBE2G2,0.10002091235898725,5.515487518593883,3.530829615816386,0.0004359775765028862,0.00047450397786034156,-2.9186357038117396
